start_date,end_date,consolidated_power_consumption_value,updated_date,status
2021-01-25 10:30:00+01:00,2021-01-25 11:00:00+01:00,78512,2023-10-23 17:38:58+02:00,FINAL
2021-01-25 10:00:00+01:00,2021-01-25 10:30:00+01:00,78883,2023-10-23 17:38:58+02:00,FINAL
2021-01-25 09:30:00+01:00,2021-01-25 10:00:00+01:00,79422,2023-10-23 17:38:58+02:00,FINAL
2021-01-25 09:00:00+01:00,2021-01-25 09:30:00+01:00,79616,2023-10-23 17:38:58+02:00,FINAL
2021-01-25 08:30:00+01:00,2021-01-25 09:00:00+01:00,79292,2023-10-23 17:38:58+02:00,FINAL
2021-01-25 08:00:00+01:00,2021-01-25 08:30:00+01:00,78585,2023-10-23 17:38:58+02:00,FINAL
2021-01-25 07:30:00+01:00,2021-01-25 08:00:00+01:00,78058,2023-10-23 17:38:58+02:00,FINAL
2021-01-25 07:00:00+01:00,2021-01-25 07:30:00+01:00,75848,2023-10-23 17:38:58+02:00,FINAL
2021-01-25 06:30:00+01:00,2021-01-25 07:00:00+01:00,72554,2023-10-23 17:38:58+02:00,FINAL
2021-01-25 06:00:00+01:00,2021-01-25 06:30:00+01:00,69502,2023-10-23 17:38:58+02:00,FINAL
2021-01-25 05:30:00+01:00,2021-01-25 06:00:00+01:00,65854,2023-10-23 17:38:58+02:00,FINAL
2021-01-25 05:00:00+01:00,2021-01-25 05:30:00+01:00,63848,2023-10-23 17:38:58+02:00,FINAL
2021-01-25 04:30:00+01:00,2021-01-25 05:00:00+01:00,61696,2023-10-23 17:38:58+02:00,FINAL
2021-01-25 04:00:00+01:00,2021-01-25 04:30:00+01:00,61085,2023-10-23 17:38:58+02:00,FINAL
2021-01-25 03:30:00+01:00,2021-01-25 04:00:00+01:00,61058,2023-10-23 17:38:58+02:00,FINAL
2021-01-25 03:00:00+01:00,2021-01-25 03:30:00+01:00,61926,2023-10-23 17:38:58+02:00,FINAL
2021-01-25 02:30:00+01:00,2021-01-25 03:00:00+01:00,62877,2023-10-23 17:38:58+02:00,FINAL
2021-01-25 02:00:00+01:00,2021-01-25 02:30:00+01:00,64423,2023-10-23 17:38:58+02:00,FINAL
2021-01-25 01:30:00+01:00,2021-01-25 02:00:00+01:00,64633,2023-10-23 17:38:58+02:00,FINAL
2021-01-25 01:00:00+01:00,2021-01-25 01:30:00+01:00,64987,2023-10-23 17:38:58+02:00,FINAL
2021-01-25 00:30:00+01:00,2021-01-25 01:00:00+01:00,64737,2023-10-23 17:38:58+02:00,FINAL
2021-01-25 00:00:00+01:00,2021-01-25 00:30:00+01:00,66674,2023-10-23 17:38:58+02:00,FINAL
2021-01-26 23:30:00+01:00,2021-01-27 00:00:00+01:00,72877,2023-10-23 17:38:58+02:00,FINAL
2021-01-26 23:00:00+01:00,2021-01-26 23:30:00+01:00,72925,2023-10-23 17:38:58+02:00,FINAL
2021-01-26 22:30:00+01:00,2021-01-26 23:00:00+01:00,73883,2023-10-23 17:38:58+02:00,FINAL
2021-01-26 22:00:00+01:00,2021-01-26 22:30:00+01:00,71901,2023-10-23 17:38:58+02:00,FINAL
2021-01-26 21:30:00+01:00,2021-01-26 22:00:00+01:00,71818,2023-10-23 17:38:58+02:00,FINAL
2021-01-26 21:00:00+01:00,2021-01-26 21:30:00+01:00,73522,2023-10-23 17:38:58+02:00,FINAL
2021-01-26 20:30:00+01:00,2021-01-26 21:00:00+01:00,75377,2023-10-23 17:38:58+02:00,FINAL
2021-01-26 20:00:00+01:00,2021-01-26 20:30:00+01:00,77514,2023-10-23 17:38:58+02:00,FINAL
2021-01-26 19:30:00+01:00,2021-01-26 20:00:00+01:00,79779,2023-10-23 17:38:58+02:00,FINAL
2021-01-26 19:00:00+01:00,2021-01-26 19:30:00+01:00,81828,2023-10-23 17:38:58+02:00,FINAL
2021-01-26 18:30:00+01:00,2021-01-26 19:00:00+01:00,82803,2023-10-23 17:38:58+02:00,FINAL
2021-01-26 18:00:00+01:00,2021-01-26 18:30:00+01:00,81070,2023-10-23 17:38:58+02:00,FINAL
2021-01-26 17:30:00+01:00,2021-01-26 18:00:00+01:00,79055,2023-10-23 17:38:58+02:00,FINAL
2021-01-26 17:00:00+01:00,2021-01-26 17:30:00+01:00,76692,2023-10-23 17:38:58+02:00,FINAL
2021-01-26 16:30:00+01:00,2021-01-26 17:00:00+01:00,75531,2023-10-23 17:38:58+02:00,FINAL
2021-01-26 16:00:00+01:00,2021-01-26 16:30:00+01:00,75423,2023-10-23 17:38:58+02:00,FINAL
2021-01-26 15:30:00+01:00,2021-01-26 16:00:00+01:00,75873,2023-10-23 17:38:58+02:00,FINAL
2021-01-26 15:00:00+01:00,2021-01-26 15:30:00+01:00,76042,2023-10-23 17:38:58+02:00,FINAL
2021-01-26 14:30:00+01:00,2021-01-26 15:00:00+01:00,76841,2023-10-23 17:38:58+02:00,FINAL
2021-01-26 14:00:00+01:00,2021-01-26 14:30:00+01:00,78343,2023-10-23 17:38:58+02:00,FINAL
2021-01-26 13:30:00+01:00,2021-01-26 14:00:00+01:00,79241,2023-10-23 17:38:58+02:00,FINAL
2021-01-26 13:00:00+01:00,2021-01-26 13:30:00+01:00,80839,2023-10-23 17:38:58+02:00,FINAL
2021-01-26 12:30:00+01:00,2021-01-26 13:00:00+01:00,82150,2023-10-23 17:38:58+02:00,FINAL
2021-01-26 12:00:00+01:00,2021-01-26 12:30:00+01:00,82499,2023-10-23 17:38:58+02:00,FINAL
2021-01-26 11:30:00+01:00,2021-01-26 12:00:00+01:00,82561,2023-10-23 17:38:58+02:00,FINAL
2021-01-26 11:00:00+01:00,2021-01-26 11:30:00+01:00,82309,2023-10-23 17:38:58+02:00,FINAL
2021-01-26 10:30:00+01:00,2021-01-26 11:00:00+01:00,82157,2023-10-23 17:38:58+02:00,FINAL
2021-01-26 10:00:00+01:00,2021-01-26 10:30:00+01:00,82736,2023-10-23 17:38:58+02:00,FINAL
2021-01-26 09:30:00+01:00,2021-01-26 10:00:00+01:00,83377,2023-10-23 17:38:58+02:00,FINAL
2021-01-26 09:00:00+01:00,2021-01-26 09:30:00+01:00,84026,2023-10-23 17:38:58+02:00,FINAL
2021-01-26 08:30:00+01:00,2021-01-26 09:00:00+01:00,84123,2023-10-23 17:38:58+02:00,FINAL
2021-01-26 08:00:00+01:00,2021-01-26 08:30:00+01:00,83772,2023-10-23 17:38:58+02:00,FINAL
2021-01-26 07:30:00+01:00,2021-01-26 08:00:00+01:00,83119,2023-10-23 17:38:58+02:00,FINAL
2021-01-26 07:00:00+01:00,2021-01-26 07:30:00+01:00,81244,2023-10-23 17:38:58+02:00,FINAL
2021-01-26 06:30:00+01:00,2021-01-26 07:00:00+01:00,78366,2023-10-23 17:38:58+02:00,FINAL
2021-01-26 06:00:00+01:00,2021-01-26 06:30:00+01:00,75249,2023-10-23 17:38:58+02:00,FINAL
2021-01-26 05:30:00+01:00,2021-01-26 06:00:00+01:00,71452,2023-10-23 17:38:58+02:00,FINAL
2021-01-26 05:00:00+01:00,2021-01-26 05:30:00+01:00,69669,2023-10-23 17:38:58+02:00,FINAL
2021-01-26 04:30:00+01:00,2021-01-26 05:00:00+01:00,67347,2023-10-23 17:38:58+02:00,FINAL
2021-01-26 04:00:00+01:00,2021-01-26 04:30:00+01:00,66979,2023-10-23 17:38:58+02:00,FINAL
2021-01-26 03:30:00+01:00,2021-01-26 04:00:00+01:00,66932,2023-10-23 17:38:58+02:00,FINAL
2021-01-26 03:00:00+01:00,2021-01-26 03:30:00+01:00,67950,2023-10-23 17:38:58+02:00,FINAL
2021-01-26 02:30:00+01:00,2021-01-26 03:00:00+01:00,68316,2023-10-23 17:38:58+02:00,FINAL
2021-01-26 02:00:00+01:00,2021-01-26 02:30:00+01:00,69879,2023-10-23 17:38:58+02:00,FINAL
2021-01-26 01:30:00+01:00,2021-01-26 02:00:00+01:00,69999,2023-10-23 17:38:58+02:00,FINAL
2021-01-26 01:00:00+01:00,2021-01-26 01:30:00+01:00,70247,2023-10-23 17:38:58+02:00,FINAL
2021-01-26 00:30:00+01:00,2021-01-26 01:00:00+01:00,70110,2023-10-23 17:38:58+02:00,FINAL
2021-01-26 00:00:00+01:00,2021-01-26 00:30:00+01:00,72133,2023-10-23 17:38:58+02:00,FINAL
2021-01-27 23:30:00+01:00,2021-01-28 00:00:00+01:00,66432,2023-10-23 17:38:58+02:00,FINAL
2021-01-27 23:00:00+01:00,2021-01-27 23:30:00+01:00,66717,2023-10-23 17:38:58+02:00,FINAL
2021-01-27 22:30:00+01:00,2021-01-27 23:00:00+01:00,67495,2023-10-23 17:38:58+02:00,FINAL
2021-01-27 22:00:00+01:00,2021-01-27 22:30:00+01:00,65729,2023-10-23 17:38:58+02:00,FINAL
2021-01-27 21:30:00+01:00,2021-01-27 22:00:00+01:00,65909,2023-10-23 17:38:58+02:00,FINAL
2021-01-27 21:00:00+01:00,2021-01-27 21:30:00+01:00,67540,2023-10-23 17:38:58+02:00,FINAL
2021-01-27 20:30:00+01:00,2021-01-27 21:00:00+01:00,69386,2023-10-23 17:38:58+02:00,FINAL
2021-01-27 20:00:00+01:00,2021-01-27 20:30:00+01:00,71725,2023-10-23 17:38:58+02:00,FINAL
2021-01-27 19:30:00+01:00,2021-01-27 20:00:00+01:00,74597,2023-10-23 17:38:58+02:00,FINAL
2021-01-27 19:00:00+01:00,2021-01-27 19:30:00+01:00,76883,2023-10-23 17:38:58+02:00,FINAL
2021-01-27 18:30:00+01:00,2021-01-27 19:00:00+01:00,78108,2023-10-23 17:38:58+02:00,FINAL
2021-01-27 18:00:00+01:00,2021-01-27 18:30:00+01:00,76722,2023-10-23 17:38:58+02:00,FINAL
2021-01-27 17:30:00+01:00,2021-01-27 18:00:00+01:00,74752,2023-10-23 17:38:58+02:00,FINAL
2021-01-27 17:00:00+01:00,2021-01-27 17:30:00+01:00,72839,2023-10-23 17:38:58+02:00,FINAL
2021-01-27 16:30:00+01:00,2021-01-27 17:00:00+01:00,72481,2023-10-23 17:38:58+02:00,FINAL
2021-01-27 16:00:00+01:00,2021-01-27 16:30:00+01:00,72787,2023-10-23 17:38:58+02:00,FINAL
2021-01-27 15:30:00+01:00,2021-01-27 16:00:00+01:00,73292,2023-10-23 17:38:58+02:00,FINAL
2021-01-27 15:00:00+01:00,2021-01-27 15:30:00+01:00,74218,2023-10-23 17:38:58+02:00,FINAL
2021-01-27 14:30:00+01:00,2021-01-27 15:00:00+01:00,74879,2023-10-23 17:38:58+02:00,FINAL
2021-01-27 14:00:00+01:00,2021-01-27 14:30:00+01:00,76240,2023-10-23 17:38:58+02:00,FINAL
2021-01-27 13:30:00+01:00,2021-01-27 14:00:00+01:00,77466,2023-10-23 17:38:58+02:00,FINAL
2021-01-27 13:00:00+01:00,2021-01-27 13:30:00+01:00,78488,2023-10-23 17:38:58+02:00,FINAL
2021-01-27 12:30:00+01:00,2021-01-27 13:00:00+01:00,79895,2023-10-23 17:38:58+02:00,FINAL
2021-01-27 12:00:00+01:00,2021-01-27 12:30:00+01:00,80057,2023-10-23 17:38:58+02:00,FINAL
2021-01-27 11:30:00+01:00,2021-01-27 12:00:00+01:00,79995,2023-10-23 17:38:58+02:00,FINAL
2021-01-27 11:00:00+01:00,2021-01-27 11:30:00+01:00,79421,2023-10-23 17:38:58+02:00,FINAL
2021-01-27 10:30:00+01:00,2021-01-27 11:00:00+01:00,79223,2023-10-23 17:38:58+02:00,FINAL
2021-01-27 10:00:00+01:00,2021-01-27 10:30:00+01:00,79468,2023-10-23 17:38:58+02:00,FINAL
2021-01-27 09:30:00+01:00,2021-01-27 10:00:00+01:00,79722,2023-10-23 17:38:58+02:00,FINAL
2021-01-27 09:00:00+01:00,2021-01-27 09:30:00+01:00,80076,2023-10-23 17:38:58+02:00,FINAL
2021-01-27 08:30:00+01:00,2021-01-27 09:00:00+01:00,79877,2023-10-23 17:38:58+02:00,FINAL
2021-01-27 08:00:00+01:00,2021-01-27 08:30:00+01:00,79335,2023-10-23 17:38:58+02:00,FINAL
2021-01-27 07:30:00+01:00,2021-01-27 08:00:00+01:00,78600,2023-10-23 17:38:58+02:00,FINAL
2021-01-27 07:00:00+01:00,2021-01-27 07:30:00+01:00,76846,2023-10-23 17:38:58+02:00,FINAL
2021-01-27 06:30:00+01:00,2021-01-27 07:00:00+01:00,73990,2023-10-23 17:38:58+02:00,FINAL
2021-01-27 06:00:00+01:00,2021-01-27 06:30:00+01:00,71398,2023-10-23 17:38:58+02:00,FINAL
2021-01-27 05:30:00+01:00,2021-01-27 06:00:00+01:00,67983,2023-10-23 17:38:58+02:00,FINAL
2021-01-27 05:00:00+01:00,2021-01-27 05:30:00+01:00,66468,2023-10-23 17:38:58+02:00,FINAL
2021-01-27 04:30:00+01:00,2021-01-27 05:00:00+01:00,64547,2023-10-23 17:38:58+02:00,FINAL
2021-01-27 04:00:00+01:00,2021-01-27 04:30:00+01:00,64476,2023-10-23 17:38:58+02:00,FINAL
2021-01-27 03:30:00+01:00,2021-01-27 04:00:00+01:00,64848,2023-10-23 17:38:58+02:00,FINAL
2021-01-27 03:00:00+01:00,2021-01-27 03:30:00+01:00,65652,2023-10-23 17:38:58+02:00,FINAL
2021-01-27 02:30:00+01:00,2021-01-27 03:00:00+01:00,66916,2023-10-23 17:38:58+02:00,FINAL
2021-01-27 02:00:00+01:00,2021-01-27 02:30:00+01:00,68502,2023-10-23 17:38:58+02:00,FINAL
2021-01-27 01:30:00+01:00,2021-01-27 02:00:00+01:00,69135,2023-10-23 17:38:58+02:00,FINAL
2021-01-27 01:00:00+01:00,2021-01-27 01:30:00+01:00,69308,2023-10-23 17:38:58+02:00,FINAL
2021-01-27 00:30:00+01:00,2021-01-27 01:00:00+01:00,69041,2023-10-23 17:38:58+02:00,FINAL
2021-01-27 00:00:00+01:00,2021-01-27 00:30:00+01:00,71308,2023-10-23 17:38:58+02:00,FINAL
2021-01-28 23:30:00+01:00,2021-01-29 00:00:00+01:00,61741,2023-10-23 17:38:58+02:00,FINAL
2021-01-28 23:00:00+01:00,2021-01-28 23:30:00+01:00,61922,2023-10-23 17:38:58+02:00,FINAL
2021-01-28 22:30:00+01:00,2021-01-28 23:00:00+01:00,62507,2023-10-23 17:38:58+02:00,FINAL
2021-01-28 22:00:00+01:00,2021-01-28 22:30:00+01:00,60455,2023-10-23 17:38:58+02:00,FINAL
2021-01-28 21:30:00+01:00,2021-01-28 22:00:00+01:00,60521,2023-10-23 17:38:58+02:00,FINAL
2021-01-28 21:00:00+01:00,2021-01-28 21:30:00+01:00,62055,2023-10-23 17:38:58+02:00,FINAL
2021-01-28 20:30:00+01:00,2021-01-28 21:00:00+01:00,63676,2023-10-23 17:38:58+02:00,FINAL
2021-01-28 20:00:00+01:00,2021-01-28 20:30:00+01:00,65832,2023-10-23 17:38:58+02:00,FINAL
2021-01-28 19:30:00+01:00,2021-01-28 20:00:00+01:00,68471,2023-10-23 17:38:58+02:00,FINAL
2021-01-28 19:00:00+01:00,2021-01-28 19:30:00+01:00,70483,2023-10-23 17:38:58+02:00,FINAL
2021-01-28 18:30:00+01:00,2021-01-28 19:00:00+01:00,71265,2023-10-23 17:38:58+02:00,FINAL
2021-01-28 18:00:00+01:00,2021-01-28 18:30:00+01:00,69565,2023-10-23 17:38:58+02:00,FINAL
2021-01-28 17:30:00+01:00,2021-01-28 18:00:00+01:00,67743,2023-10-23 17:38:58+02:00,FINAL
2021-01-28 17:00:00+01:00,2021-01-28 17:30:00+01:00,65553,2023-10-23 17:38:58+02:00,FINAL
2021-01-28 16:30:00+01:00,2021-01-28 17:00:00+01:00,64961,2023-10-23 17:38:58+02:00,FINAL
2021-01-28 16:00:00+01:00,2021-01-28 16:30:00+01:00,65027,2023-10-23 17:38:58+02:00,FINAL
2021-01-28 15:30:00+01:00,2021-01-28 16:00:00+01:00,65507,2023-10-23 17:38:58+02:00,FINAL
2021-01-28 15:00:00+01:00,2021-01-28 15:30:00+01:00,66090,2023-10-23 17:38:58+02:00,FINAL
2021-01-28 14:30:00+01:00,2021-01-28 15:00:00+01:00,66753,2023-10-23 17:38:58+02:00,FINAL
2021-01-28 14:00:00+01:00,2021-01-28 14:30:00+01:00,68145,2023-10-23 17:38:58+02:00,FINAL
2021-01-28 13:30:00+01:00,2021-01-28 14:00:00+01:00,69523,2023-10-23 17:38:58+02:00,FINAL
2021-01-28 13:00:00+01:00,2021-01-28 13:30:00+01:00,70787,2023-10-23 17:38:58+02:00,FINAL
2021-01-28 12:30:00+01:00,2021-01-28 13:00:00+01:00,71811,2023-10-23 17:38:58+02:00,FINAL
2021-01-28 12:00:00+01:00,2021-01-28 12:30:00+01:00,72179,2023-10-23 17:38:58+02:00,FINAL
2021-01-28 11:30:00+01:00,2021-01-28 12:00:00+01:00,72539,2023-10-23 17:38:58+02:00,FINAL
2021-01-28 11:00:00+01:00,2021-01-28 11:30:00+01:00,71920,2023-10-23 17:38:58+02:00,FINAL
2021-01-28 10:30:00+01:00,2021-01-28 11:00:00+01:00,71649,2023-10-23 17:38:58+02:00,FINAL
2021-01-28 10:00:00+01:00,2021-01-28 10:30:00+01:00,71987,2023-10-23 17:38:58+02:00,FINAL
2021-01-28 09:30:00+01:00,2021-01-28 10:00:00+01:00,72105,2023-10-23 17:38:58+02:00,FINAL
2021-01-28 09:00:00+01:00,2021-01-28 09:30:00+01:00,72385,2023-10-23 17:38:58+02:00,FINAL
2021-01-28 08:30:00+01:00,2021-01-28 09:00:00+01:00,72442,2023-10-23 17:38:58+02:00,FINAL
2021-01-28 08:00:00+01:00,2021-01-28 08:30:00+01:00,72065,2023-10-23 17:38:58+02:00,FINAL
2021-01-28 07:30:00+01:00,2021-01-28 08:00:00+01:00,72089,2023-10-23 17:38:58+02:00,FINAL
2021-01-28 07:00:00+01:00,2021-01-28 07:30:00+01:00,70613,2023-10-23 17:38:58+02:00,FINAL
2021-01-28 06:30:00+01:00,2021-01-28 07:00:00+01:00,67465,2023-10-23 17:38:58+02:00,FINAL
2021-01-28 06:00:00+01:00,2021-01-28 06:30:00+01:00,64691,2023-10-23 17:38:58+02:00,FINAL
2021-01-28 05:30:00+01:00,2021-01-28 06:00:00+01:00,61244,2023-10-23 17:38:58+02:00,FINAL
2021-01-28 05:00:00+01:00,2021-01-28 05:30:00+01:00,59670,2023-10-23 17:38:58+02:00,FINAL
2021-01-28 04:30:00+01:00,2021-01-28 05:00:00+01:00,57872,2023-10-23 17:38:58+02:00,FINAL
2021-01-28 04:00:00+01:00,2021-01-28 04:30:00+01:00,57794,2023-10-23 17:38:58+02:00,FINAL
2021-01-28 03:30:00+01:00,2021-01-28 04:00:00+01:00,57904,2023-10-23 17:38:58+02:00,FINAL
2021-01-28 03:00:00+01:00,2021-01-28 03:30:00+01:00,58889,2023-10-23 17:38:58+02:00,FINAL
2021-01-28 02:30:00+01:00,2021-01-28 03:00:00+01:00,59939,2023-10-23 17:38:58+02:00,FINAL
2021-01-28 02:00:00+01:00,2021-01-28 02:30:00+01:00,61709,2023-10-23 17:38:58+02:00,FINAL
2021-01-28 01:30:00+01:00,2021-01-28 02:00:00+01:00,61963,2023-10-23 17:38:58+02:00,FINAL
2021-01-28 01:00:00+01:00,2021-01-28 01:30:00+01:00,62586,2023-10-23 17:38:58+02:00,FINAL
2021-01-28 00:30:00+01:00,2021-01-28 01:00:00+01:00,62745,2023-10-23 17:38:58+02:00,FINAL
2021-01-28 00:00:00+01:00,2021-01-28 00:30:00+01:00,65065,2023-10-23 17:38:58+02:00,FINAL
2021-01-29 23:30:00+01:00,2021-01-30 00:00:00+01:00,61006,2023-10-23 17:38:58+02:00,FINAL
2021-01-29 23:00:00+01:00,2021-01-29 23:30:00+01:00,61251,2023-10-23 17:38:58+02:00,FINAL
2021-01-29 22:30:00+01:00,2021-01-29 23:00:00+01:00,61916,2023-10-23 17:38:58+02:00,FINAL
2021-01-29 22:00:00+01:00,2021-01-29 22:30:00+01:00,59878,2023-10-23 17:38:58+02:00,FINAL
2021-01-29 21:30:00+01:00,2021-01-29 22:00:00+01:00,59401,2023-10-23 17:38:58+02:00,FINAL
2021-01-29 21:00:00+01:00,2021-01-29 21:30:00+01:00,60737,2023-10-23 17:38:58+02:00,FINAL
2021-01-29 20:30:00+01:00,2021-01-29 21:00:00+01:00,61967,2023-10-23 17:38:58+02:00,FINAL
2021-01-29 20:00:00+01:00,2021-01-29 20:30:00+01:00,63828,2023-10-23 17:38:58+02:00,FINAL
2021-01-29 19:30:00+01:00,2021-01-29 20:00:00+01:00,66151,2023-10-23 17:38:58+02:00,FINAL
2021-01-29 19:00:00+01:00,2021-01-29 19:30:00+01:00,67820,2023-10-23 17:38:58+02:00,FINAL
2021-01-29 18:30:00+01:00,2021-01-29 19:00:00+01:00,68352,2023-10-23 17:38:58+02:00,FINAL
2021-01-29 18:00:00+01:00,2021-01-29 18:30:00+01:00,66973,2023-10-23 17:38:58+02:00,FINAL
2021-01-29 17:30:00+01:00,2021-01-29 18:00:00+01:00,64878,2023-10-23 17:38:58+02:00,FINAL
2021-01-29 17:00:00+01:00,2021-01-29 17:30:00+01:00,62670,2023-10-23 17:38:58+02:00,FINAL
2021-01-29 16:30:00+01:00,2021-01-29 17:00:00+01:00,61523,2023-10-23 17:38:58+02:00,FINAL
2021-01-29 16:00:00+01:00,2021-01-29 16:30:00+01:00,61399,2023-10-23 17:38:58+02:00,FINAL
2021-01-29 15:30:00+01:00,2021-01-29 16:00:00+01:00,61914,2023-10-23 17:38:58+02:00,FINAL
2021-01-29 15:00:00+01:00,2021-01-29 15:30:00+01:00,62562,2023-10-23 17:38:58+02:00,FINAL
2021-01-29 14:30:00+01:00,2021-01-29 15:00:00+01:00,63220,2023-10-23 17:38:58+02:00,FINAL
2021-01-29 14:00:00+01:00,2021-01-29 14:30:00+01:00,64339,2023-10-23 17:38:58+02:00,FINAL
2021-01-29 13:30:00+01:00,2021-01-29 14:00:00+01:00,65449,2023-10-23 17:38:58+02:00,FINAL
2021-01-29 13:00:00+01:00,2021-01-29 13:30:00+01:00,66401,2023-10-23 17:38:58+02:00,FINAL
2021-01-29 12:30:00+01:00,2021-01-29 13:00:00+01:00,67630,2023-10-23 17:38:58+02:00,FINAL
2021-01-29 12:00:00+01:00,2021-01-29 12:30:00+01:00,67619,2023-10-23 17:38:58+02:00,FINAL
2021-01-29 11:30:00+01:00,2021-01-29 12:00:00+01:00,67935,2023-10-23 17:38:58+02:00,FINAL
2021-01-29 11:00:00+01:00,2021-01-29 11:30:00+01:00,67472,2023-10-23 17:38:58+02:00,FINAL
2021-01-29 10:30:00+01:00,2021-01-29 11:00:00+01:00,67489,2023-10-23 17:38:58+02:00,FINAL
2021-01-29 10:00:00+01:00,2021-01-29 10:30:00+01:00,67758,2023-10-23 17:38:58+02:00,FINAL
2021-01-29 09:30:00+01:00,2021-01-29 10:00:00+01:00,68242,2023-10-23 17:38:58+02:00,FINAL
2021-01-29 09:00:00+01:00,2021-01-29 09:30:00+01:00,68500,2023-10-23 17:38:58+02:00,FINAL
2021-01-29 08:30:00+01:00,2021-01-29 09:00:00+01:00,68928,2023-10-23 17:38:58+02:00,FINAL
2021-01-29 08:00:00+01:00,2021-01-29 08:30:00+01:00,68583,2023-10-23 17:38:58+02:00,FINAL
2021-01-29 07:30:00+01:00,2021-01-29 08:00:00+01:00,68068,2023-10-23 17:38:58+02:00,FINAL
2021-01-29 07:00:00+01:00,2021-01-29 07:30:00+01:00,66450,2023-10-23 17:38:58+02:00,FINAL
2021-01-29 06:30:00+01:00,2021-01-29 07:00:00+01:00,63498,2023-10-23 17:38:58+02:00,FINAL
2021-01-29 06:00:00+01:00,2021-01-29 06:30:00+01:00,60703,2023-10-23 17:38:58+02:00,FINAL
2021-01-29 05:30:00+01:00,2021-01-29 06:00:00+01:00,57199,2023-10-23 17:38:58+02:00,FINAL
2021-01-29 05:00:00+01:00,2021-01-29 05:30:00+01:00,55665,2023-10-23 17:38:58+02:00,FINAL
2021-01-29 04:30:00+01:00,2021-01-29 05:00:00+01:00,53774,2023-10-23 17:38:58+02:00,FINAL
2021-01-29 04:00:00+01:00,2021-01-29 04:30:00+01:00,53435,2023-10-23 17:38:58+02:00,FINAL
2021-01-29 03:30:00+01:00,2021-01-29 04:00:00+01:00,53687,2023-10-23 17:38:58+02:00,FINAL
2021-01-29 03:00:00+01:00,2021-01-29 03:30:00+01:00,54427,2023-10-23 17:38:58+02:00,FINAL
2021-01-29 02:30:00+01:00,2021-01-29 03:00:00+01:00,55449,2023-10-23 17:38:58+02:00,FINAL
2021-01-29 02:00:00+01:00,2021-01-29 02:30:00+01:00,56953,2023-10-23 17:38:58+02:00,FINAL
2021-01-29 01:30:00+01:00,2021-01-29 02:00:00+01:00,57652,2023-10-23 17:38:58+02:00,FINAL
2021-01-29 01:00:00+01:00,2021-01-29 01:30:00+01:00,57894,2023-10-23 17:38:58+02:00,FINAL
2021-01-29 00:30:00+01:00,2021-01-29 01:00:00+01:00,58205,2023-10-23 17:38:58+02:00,FINAL
2021-01-29 00:00:00+01:00,2021-01-29 00:30:00+01:00,60346,2023-10-23 17:38:58+02:00,FINAL
2021-01-30 23:30:00+01:00,2021-01-31 00:00:00+01:00,59539,2023-10-23 17:38:58+02:00,FINAL
2021-01-30 23:00:00+01:00,2021-01-30 23:30:00+01:00,59577,2023-10-23 17:38:58+02:00,FINAL
2021-01-30 22:30:00+01:00,2021-01-30 23:00:00+01:00,59939,2023-10-23 17:38:58+02:00,FINAL
2021-01-30 22:00:00+01:00,2021-01-30 22:30:00+01:00,57778,2023-10-23 17:38:58+02:00,FINAL
2021-01-30 21:30:00+01:00,2021-01-30 22:00:00+01:00,57174,2023-10-23 17:38:58+02:00,FINAL
2021-01-30 21:00:00+01:00,2021-01-30 21:30:00+01:00,58358,2023-10-23 17:38:58+02:00,FINAL
2021-01-30 20:30:00+01:00,2021-01-30 21:00:00+01:00,59760,2023-10-23 17:38:58+02:00,FINAL
2021-01-30 20:00:00+01:00,2021-01-30 20:30:00+01:00,61269,2023-10-23 17:38:58+02:00,FINAL
2021-01-30 19:30:00+01:00,2021-01-30 20:00:00+01:00,62925,2023-10-23 17:38:58+02:00,FINAL
2021-01-30 19:00:00+01:00,2021-01-30 19:30:00+01:00,64309,2023-10-23 17:38:58+02:00,FINAL
2021-01-30 18:30:00+01:00,2021-01-30 19:00:00+01:00,64099,2023-10-23 17:38:58+02:00,FINAL
2021-01-30 18:00:00+01:00,2021-01-30 18:30:00+01:00,62790,2023-10-23 17:38:58+02:00,FINAL
2021-01-30 17:30:00+01:00,2021-01-30 18:00:00+01:00,60499,2023-10-23 17:38:58+02:00,FINAL
2021-01-30 17:00:00+01:00,2021-01-30 17:30:00+01:00,58111,2023-10-23 17:38:58+02:00,FINAL
2021-01-30 16:30:00+01:00,2021-01-30 17:00:00+01:00,57406,2023-10-23 17:38:58+02:00,FINAL
2021-01-30 16:00:00+01:00,2021-01-30 16:30:00+01:00,57476,2023-10-23 17:38:58+02:00,FINAL
2021-01-30 15:30:00+01:00,2021-01-30 16:00:00+01:00,57599,2023-10-23 17:38:58+02:00,FINAL
2021-01-30 15:00:00+01:00,2021-01-30 15:30:00+01:00,58390,2023-10-23 17:38:58+02:00,FINAL
2021-01-30 14:30:00+01:00,2021-01-30 15:00:00+01:00,59080,2023-10-23 17:38:58+02:00,FINAL
2021-01-30 14:00:00+01:00,2021-01-30 14:30:00+01:00,60044,2023-10-23 17:38:58+02:00,FINAL
2021-01-30 13:30:00+01:00,2021-01-30 14:00:00+01:00,60885,2023-10-23 17:38:58+02:00,FINAL
2021-01-30 13:00:00+01:00,2021-01-30 13:30:00+01:00,62416,2023-10-23 17:38:58+02:00,FINAL
